ID,Target,DataSource1_Feature1,DataSource1_Feature2,DataSource1_Feature3,DataSource2_Feature1,DataSource2_Feature2,DataSource2_Feature3,DataSource2_Feature4,DataSource2_Feature5,DataSource2_Feature6,DataSource2_Feature7,DataSource2_Feature8,DataSource2_Feature9,DataSource3_Feature1,DataSource3_Feature2,DataSource3_Feature3,DataSource4_Feature1,DataSource4_Feature2,DataSource4_Feature3,DataSource4_Feature4,DataSource4_Feature5,DataSource4_Feature6
-171646670,0,EA,A,A,120.49887,-0.8617187,-0.8617187,415500.0,110671.0,6.168,0.8277,0.0221,0.0513,0.0,11.75,B,0.73,0.08,0.59,0.93,0.98,2
-1207047635,0,RD,A,A,84.47673,0.9959378,0.9959378,363900.0,69796.0,7.145,0.8297,0.0554,0.0393,,,,0.25,0.34,0.76,0.08,0.11,L
-2071535020,0,EA,A,A,29.4568,-0.91712683,-0.91712683,290000.0,85977.0,6.183,0.862,0.0218,0.0324,,,,0.6,0.19,0.47,0.44,0.31,2
-1100603656,1,EA,A,A,289.00691,-0.7130012,-0.7130012,294600.0,94904.0,5.525,0.8709,0.0837,0.0115,,,,0.74,0.17,0.19,0.77,0.76,2
151785725,0,RD,A,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,0.0,10.29,A,0.68,0.28,0.34,0.48,0.27,2
-700436430,0,EA,A,A,60.48576,-0.5352502,-0.5352502,459000.0,130957.0,8.133,0.8934,0.0084,0.0276,0.0,11.28,A,0.75,0.1,0.75,0.3,0.94,2
256401006,0,RD,B,A,11.64556,-0.8378526,-0.8378526,203100.0,56073.0,7.844,0.7259,0.0773,0.0245,,,,0.56,0.34,0.86,0.48,0.27,3
-157613875,0,EA,A,A,75.068,0.97651637,0.97651637,392600.0,103873.0,6.72,0.9203,0.011,0.0387,,,,1.0,0.01,0.42,0.97,0.84,2
-1501782123,0,EA,A,A,125.25355,0.78158116,0.78158116,373100.0,68214.0,8.066,0.8499,0.0277,0.0202,0.0,12.37,A,0.84,0.11,0.62,0.91,0.53,1
-1186444928,0,EA,A,A,23.83576,-0.76477283,-0.76477283,468300.0,111970.0,8.052,0.8312,0.0287,0.0502,,,,0.92,0.01,0.47,0.2,0.72,1
1591402536,0,RD,A,A,48.83945,0.4150412,0.4150412,266600.0,88442.0,7.103,0.9226,0.0182,0.027,0.0,12.94,A,0.7,0.17,0.23,0.17,0.78,2
-262490840,0,RD,B,A,32.15268,-0.97153807,-0.97153807,655800.0,158441.0,6.571,0.9036,0.0088,0.0391,,,,0.99,0.01,0.29,0.79,0.7,2
-1607317273,0,EA,A,A,12.04413,-0.6006136,-0.6006136,389800.0,117215.0,6.701,0.8651,0.0172,0.0777,0.0,11.64,B,0.82,0.09,0.9,0.34,0.45,3
-689169403,0,RD,A,A,21.9814,-0.7510467,-0.7510467,173000.0,56607.0,9.075,0.3508,0.2619,0.0232,,,,0.61,0.21,0.59,0.19,0.71,G
-2004806788,0,RD,B,A,4.05648,-0.5827905,-0.5827905,195700.0,70754.0,7.76,0.5181,0.2724,0.0547,0.0,13.26,A,0.35,0.18,0.64,0.47,0.5,2
1414580072,0,EA,A,A,33.15449,0.5005433,0.5005433,282200.0,107088.0,6.821,0.8096,0.0435,0.0843,,,,0.74,0.17,0.68,0.9,0.98,2
-1774637870,1,EA,A,A,30.16319,-0.9960264,-0.9960264,265600.0,61220.0,7.779,0.4763,0.0647,0.0539,,,,,,,,,
141874422,0,EA,A,A,26.33682,0.67359495,0.67359495,337600.0,112004.0,6.732,0.8385,0.0261,0.0746,,,,0.81,0.08,0.21,0.68,0.73,2
-1327281076,0,EA,A,A,116.99363,0.21027921,0.21027921,234300.0,74875.0,4.432,0.9619,0.0055,0.0107,0.0,11.65,B,0.69,0.09,0.37,0.97,0.86,2
745935517,1,EA,A,A,98.26575,-0.7788139,-0.7788139,326400.0,83870.0,7.47,0.4913,0.0893,0.2772,,,,0.86,0.06,0.12,0.66,0.68,2
-1109430645,0,RD,A,A,80.93896,-0.7359987,-0.7359987,753600.0,72314.0,10.387,0.6744,0.0253,0.11,,,,0.93,0.05,0.2,0.38,0.29,4
226160091,0,EA,A,A,115.97555,0.76314354,0.76314354,421200.0,88671.0,8.03,0.8033,0.0456,0.0752,,,,0.86,0.13,0.11,0.98,0.93,1
1689071496,0,EA,B,A,42.66348,-0.9704449,-0.9704449,739000.0,175833.0,6.04,0.8779,0.0134,0.0287,,,,0.85,0.01,0.17,0.35,0.7,2
-2089127067,0,EA,A,A,93.24617,-0.8494389,-0.8494389,596000.0,146615.0,7.988,0.8074,0.0134,0.1037,,,,0.99,0.03,0.1,0.99,0.9,2
-1275616019,0,EA,B,A,46.23472,-0.8258913,-0.8258913,1552800.0,109250.0,7.478,0.7314,0.0374,0.0661,0.0,,E,0.33,0.26,0.11,0.75,0.87,1
-58999057,0,EA,A,A,94.01556,0.8534124,0.8534124,484900.0,146607.0,6.606,0.845,0.0564,0.0189,,,,0.76,0.18,0.17,0.68,0.76,2
-664595030,1,EA,B,A,35.90847,-0.76525104,-0.76525104,377400.0,66071.0,8.694,0.3924,0.1798,0.0338,,,,0.88,0.12,0.43,0.41,0.54,1
-1285360012,0,EA,A,A,111.56196,0.8682173,0.8682173,436800.0,94945.0,7.863,0.8432,0.0326,0.0778,0.0,15.46,A,0.81,0.1,0.84,0.34,0.92,3
-1617836867,0,EA,B,A,70.80536,-0.9452209,-0.9452209,492400.0,104800.0,6.931,0.8016,0.0279,0.0831,,,,0.26,0.46,0.99,0.09,0.94,L
258178571,0,EA,A,A,20.26206,0.41396883,0.41396883,232700.0,80310.0,7.752,0.8027,0.0401,0.0579,,,,0.81,0.09,0.14,0.75,0.94,2
-558672331,1,EA,A,A,68.69775,-0.5807316,-0.5807316,427900.0,90753.0,8.636,0.716,0.0196,0.0258,0.0,10.19,A,0.58,0.19,0.09,0.98,0.58,2
209417662,0,RD,B,A,89.23463,-0.98041564,-0.98041564,225700.0,88339.0,6.375,0.8455,0.0339,0.034,,,,0.94,0.15,0.5,0.29,0.98,4
-2125449697,0,EA,A,A,78.83022,-0.81482464,-0.81482464,323400.0,67284.0,8.434,0.5328,0.0433,0.0344,0.0,13.23,A,0.53,0.11,0.05,0.56,0.8,K
581967460,0,EA,B,A,114.90286,0.7497533,0.7497533,491800.0,105443.0,7.646,0.7874,0.0351,0.1374,,,,0.89,0.11,0.97,0.71,0.85,2
-2108332663,1,EA,A,A,66.81446,-0.70294553,-0.70294553,729200.0,78990.0,9.424,0.4185,0.0619,0.3689,1.0,9.79,C,0.87,0.01,0.11,0.98,0.63,1
174549517,0,EA,B,A,109.73971,0.8843079,0.8843079,293000.0,69539.0,7.336,0.7904,0.0965,0.0319,,,,0.52,0.31,0.81,0.2,0.78,1
268775780,0,RD,B,A,288.11997,-0.7847895,-0.7847895,436800.0,76610.0,8.404,0.3624,0.2158,0.0728,,,,0.34,0.33,0.21,0.59,0.61,1
958598995,0,RD,A,A,4.05648,-0.5827905,-0.5827905,195700.0,70754.0,7.76,0.5181,0.2724,0.0547,,,,0.2,0.48,0.96,0.52,0.33,E
-181503683,0,EA,A,A,68.35146,-0.6154207,-0.6154207,558900.0,126287.0,8.262,0.8116,0.0186,0.0642,,,,0.53,0.27,0.26,0.83,0.55,2
-365862959,0,EA,B,A,280.45182,-0.8174703,-0.8174703,893300.0,187731.0,7.867,0.7482,0.0406,0.1257,0.0,17.82,A,0.96,0.05,0.61,0.76,0.52,1
-1668724905,1,EA,A,A,41.59002,0.5827984,0.5827984,267200.0,85427.0,6.133,0.8969,0.0257,0.0367,,,,0.91,0.01,0.51,0.77,0.95,4
-1184346201,0,RD,A,A,21.9814,-0.7510467,-0.7510467,173000.0,56607.0,9.075,0.3508,0.2619,0.0232,,,,0.29,0.31,0.88,0.38,0.75,K
1228432755,0,EA,A,A,35.90847,-0.76525104,-0.76525104,377400.0,66071.0,8.694,0.3924,0.1798,0.0338,,,,,,,,,
771205503,0,EA,A,A,95.81087,0.89759725,0.89759725,394200.0,114720.0,7.051,0.8952,0.0311,0.0388,,,,0.76,0.12,0.17,0.45,0.81,2
973309477,0,EA,A,A,120.9646,0.7936528,0.7936528,374500.0,80253.0,7.812,0.8829,0.0257,0.0289,,,,0.82,0.21,0.25,0.97,0.78,2
1688367059,0,EA,A,A,26.33682,0.67359495,0.67359495,337600.0,112004.0,6.732,0.8385,0.0261,0.0746,,,,0.93,0.01,0.03,0.97,0.92,2
1843569427,0,RD,B,A,114.03596,0.671537,0.671537,315200.0,88542.0,7.563,0.8419,0.0168,0.1031,,,,0.96,0.01,0.34,0.43,0.55,1
963406248,0,EA,B,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,,,,0.52,0.32,0.67,0.46,0.81,4
-792232955,0,RD,B,A,27.0047,0.53523207,0.53523207,164700.0,57346.0,7.909,0.4958,0.1753,0.0565,,,,0.79,0.01,0.73,0.49,0.92,L
368239695,0,EA,A,A,209.23988,0.40034366,0.40034366,364900.0,70417.0,2.59,0.9741,0.0,0.0074,,,,0.91,0.08,0.09,0.84,0.56,2
-911875091,1,RD,A,A,120.83929,0.9620091,0.9620091,359300.0,87595.0,6.381,0.9207,0.0248,0.0129,,,,0.32,0.32,0.43,0.36,0.87,E
-244551142,0,RD,B,A,47.56176,-0.9819923,-0.9819923,436900.0,124555.0,6.986,0.8334,0.026,0.0489,,,,0.89,0.12,0.71,0.76,0.95,1
48338721,0,EA,B,A,100.60521,0.6648641,0.6648641,580600.0,155515.0,5.517,0.9154,0.0089,0.0462,0.0,10.51,B,0.94,0.01,0.1,0.9,0.69,2
1790012772,0,RD,B,A,83.15967,-0.84629583,-0.84629583,228700.0,38526.0,9.525,0.1193,0.5861,0.0148,1.0,13.74,C,0.11,0.62,0.67,0.02,0.34,H
1303025840,0,RD,A,A,1143.32598,-0.45552152,-0.45552152,137300.0,32128.0,3.857,0.2795,0.1189,0.0035,,,,0.07,0.67,0.67,0.03,0.3,H
-1262589103,0,RD,A,A,10.10617,0.5872974,0.5872974,169700.0,61031.0,7.864,0.5751,0.0886,0.0201,0.0,10.76,B,0.28,0.26,0.06,0.76,0.61,1
1017994625,0,EA,A,A,16.53151,-0.49602333,-0.49602333,298300.0,86305.0,8.021,0.8461,0.0278,0.0549,0.0,11.58,A,0.63,0.22,0.04,0.74,0.83,1
-2005563960,0,EA,A,A,46.78988,-0.15475877,-0.15475877,415300.0,119344.0,7.94,0.9189,0.0128,0.011,,,,0.65,0.18,0.41,0.82,0.75,2
-1962833302,0,EA,B,A,64.49955,-0.9012895,-0.9012895,575900.0,124346.0,7.913,0.7743,0.025,0.1082,,,,0.96,0.13,0.35,0.52,0.94,2
1691245554,0,EA,A,A,54.72901,-0.6661454,-0.6661454,847400.0,160464.0,6.959,0.8401,0.0143,0.0707,,,,0.96,0.01,0.08,0.97,0.69,1
288812224,0,RD,A,A,42.61453,0.9763679,0.9763679,163700.0,56177.0,7.24,0.6153,0.112,0.0767,,,,0.29,0.33,0.97,0.06,0.07,L
-1930422974,0,EA,A,A,82.56399,0.6803825,0.6803825,213300.0,37857.0,8.444,0.4962,0.1467,0.0386,,,,0.66,0.21,0.23,0.77,0.93,2
-1719965475,0,EA,A,A,159.93795,-0.8273084,-0.8273084,305000.0,88239.0,7.436,0.7047,0.0606,0.1709,,,,0.8,0.07,0.34,0.94,0.94,4
-588657022,0,EA,B,A,71.08786,-0.8230565,-0.8230565,436200.0,67500.0,8.375,0.5198,0.0143,0.2421,,,,,,,,,
953954389,0,EA,A,A,133.28468,-0.7331018,-0.7331018,276200.0,88604.0,6.734,0.7289,0.1115,0.0857,1.0,6.05,C,0.9,0.01,0.6,0.59,0.86,2
-1103912242,0,EA,A,A,61.12487,-0.91233975,-0.91233975,471900.0,110833.0,6.924,0.6457,0.0755,0.142,,,,0.84,0.07,0.29,0.8,0.88,2
-1697657099,0,RD,B,A,12.91635,-0.99858606,-0.99858606,345400.0,106047.0,5.962,0.92,0.0145,0.018,,,,0.82,0.06,0.14,0.47,0.87,2
1914470185,0,EA,A,A,78.17273,0.8997786,0.8997786,279200.0,82145.0,6.471,0.9232,0.0177,0.018,,,,0.48,0.34,0.55,0.98,0.64,1
-630751991,1,EA,A,A,12.04413,-0.6006136,-0.6006136,389800.0,117215.0,6.701,0.8651,0.0172,0.0777,0.0,11.64,B,0.88,0.07,0.08,0.67,0.84,4
724599599,0,EA,B,A,29.03052,0.99025613,0.99025613,419100.0,93818.0,5.209,0.9401,0.0049,0.0218,,,,0.98,0.01,0.84,0.87,0.79,2
1932787320,0,EA,B,A,84.15577,0.8933582,0.8933582,274400.0,86278.0,7.143,0.8866,0.0201,0.0262,0.0,12.97,B,0.75,0.12,0.14,0.81,0.51,1
1334822588,0,RD,A,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,0.0,11.57,D,0.24,0.38,0.89,0.43,0.54,H
-1467093990,0,RD,A,A,61.44939,-0.54898345,-0.54898345,475100.0,132281.0,8.862,0.8548,0.0195,0.0417,0.0,11.88,B,0.82,0.11,0.29,0.7,0.98,4
-2006138512,0,EA,A,A,126.20053,0.68751156,0.68751156,324300.0,74912.0,7.663,0.6947,0.0324,0.0356,,,,0.12,0.56,0.03,0.84,0.85,4
1364368521,0,EA,B,A,8.63987,-0.98986506,-0.98986506,253300.0,86842.0,6.437,0.9029,0.0188,0.0168,,,,0.68,0.12,0.34,0.87,0.63,4
-740953979,1,EA,A,A,96.76223,0.6798392,0.6798392,525500.0,155093.0,5.508,0.9327,0.0087,0.0337,0.0,12.67,A,0.85,0.04,0.73,0.87,0.83,2
2086377267,0,EA,A,A,30.89783,-0.9875402,-0.9875402,352200.0,107089.0,6.522,0.9076,0.0133,0.021,0.0,11.08,B,0.69,0.23,0.92,0.08,0.75,2
844563747,0,EA,B,A,120.07105,0.7600517,0.7600517,534100.0,112836.0,7.786,0.9269,0.0085,0.0427,0.0,14.56,A,0.86,0.11,0.29,0.65,0.7,2
845491831,0,RD,B,A,128.43027,0.80594015,0.80594015,632600.0,115511.0,8.415,0.9432,0.01,0.0162,0.0,10.94,A,,,,,,
-438549720,0,RD,A,A,184.99158,0.46878058,0.46878058,157500.0,43869.0,4.315,0.9523,0.0058,0.0071,0.0,12.21,B,0.42,0.28,0.14,0.95,0.6,E
337427104,0,EA,B,A,34.27321,0.996637,0.996637,350500.0,119679.0,5.644,0.8265,0.0153,0.1085,,,,0.84,0.09,0.74,0.31,0.85,2
-502634045,0,EA,A,A,110.28168,0.8063006,0.8063006,475500.0,72009.0,9.695,0.6853,0.0525,0.1297,,,,,,,,,
-1274141251,0,RD,A,A,90.20526,0.9133983,0.9133983,283100.0,74255.0,7.395,0.8187,0.0355,0.0472,0.0,15.6,A,0.51,0.21,0.17,0.83,0.69,2
1443902223,1,EA,A,A,599.10575,-0.75020134,-0.75020134,280900.0,95874.0,6.707,0.771,0.0976,0.0312,0.0,17.3,A,0.78,0.13,0.67,0.24,0.34,2
-1771242187,0,EA,B,A,65.32806,0.9732188,0.9732188,333300.0,106058.0,4.814,0.9385,0.011,0.0167,,,,0.69,0.16,0.06,0.73,0.69,2
-489344855,0,RD,B,A,23.54631,-0.90939784,-0.90939784,641900.0,142841.0,5.63,0.9135,0.0076,0.0394,,,,0.69,0.19,0.68,0.75,0.39,4
874707670,0,EA,B,A,111.42857,0.81292784,0.81292784,843400.0,98614.0,10.033,0.736,0.0313,0.1653,0.0,10.26,A,0.78,0.09,0.75,0.57,0.46,1
-198734880,0,RD,A,A,70.50642,0.91485846,0.91485846,316400.0,94083.0,5.311,0.9703,0.0061,0.0071,,,,0.57,0.18,0.42,0.58,0.97,4
-1367816109,1,EA,B,A,89.75344,0.77766496,0.77766496,581700.0,166156.0,6.346,0.9143,0.01,0.0499,,,,1.0,0.01,0.03,0.77,0.87,2
1218626272,0,EA,B,A,1077.88753,-0.54814404,-0.54814404,492300.0,115180.0,8.499,0.839,0.0192,0.0259,,,,0.96,0.01,0.33,0.7,0.6,3
-1577235273,0,EA,A,A,120.83929,0.9620091,0.9620091,359300.0,87595.0,6.381,0.9207,0.0248,0.0129,0.0,11.77,A,0.87,0.09,0.49,0.9,0.84,4
1088251822,0,EA,A,A,21.09623,-0.59759915,-0.59759915,218100.0,62690.0,7.955,0.5183,0.2248,0.0224,,,,0.12,0.62,0.95,0.46,0.18,G
459561029,0,EA,A,A,41.95596,-0.98509157,-0.98509157,467400.0,103239.0,6.967,0.8903,0.0259,0.033,,,,0.71,0.1,0.57,0.17,0.36,2
1776165859,0,RD,A,A,83.08263,-0.91500986,-0.91500986,536700.0,116791.0,6.793,0.815,0.0109,0.1215,,,,0.98,0.07,0.74,0.88,0.76,2
-90987868,0,EA,A,A,65.87147,-0.67305076,-0.67305076,434500.0,83240.0,9.873,0.0626,0.714,0.0379,,,,0.43,0.29,0.17,0.11,0.51,4
1000525148,0,RD,A,A,14.40608,-0.869011,-0.869011,345200.0,94446.0,7.164,0.8562,0.027,0.0389,1.0,11.75,C,0.87,0.01,0.38,0.19,0.7,F
-647736634,0,EA,B,A,20.38422,0.9137356,0.9137356,287900.0,76526.0,6.707,0.9013,0.0088,0.0209,,,,0.56,0.15,0.15,0.96,0.96,4
-1444128505,0,EA,A,A,20.26206,0.41396883,0.41396883,232700.0,80310.0,7.752,0.8027,0.0401,0.0579,1.0,7.71,C,0.66,0.17,0.61,0.42,0.29,1
-1167156943,0,RD,A,A,19.47289,0.27275518,0.27275518,158100.0,50698.0,8.379,0.5444,0.0944,0.0335,,,,0.28,0.33,0.95,0.03,0.04,L
-678672020,0,EA,A,A,25.32464,0.33966014,0.33966014,302500.0,82146.0,8.934,0.6724,0.0803,0.0662,,,,0.75,0.16,0.35,0.59,0.85,1
-909495135,0,RD,B,A,10.61827,-0.3198507,-0.3198507,194400.0,58112.0,8.551,0.5601,0.1772,0.036,,,,0.43,0.31,0.75,0.32,0.07,L
-1766915448,0,EA,B,A,91.78836,-0.87149566,-0.87149566,711800.0,133333.0,8.221,0.7948,0.0391,0.0565,,,,0.97,0.01,0.52,0.96,0.77,1
-1684966758,0,RD,B,A,11.99244,0.88655823,0.88655823,393700.0,110000.0,6.166,0.9154,0.0105,0.0277,,,,0.78,0.13,0.48,0.85,0.86,2
-1288927694,0,EA,A,A,95.81087,0.89759725,0.89759725,394200.0,114720.0,7.051,0.8952,0.0311,0.0388,,,,0.86,0.12,0.17,0.93,0.86,2
-916490530,0,RD,B,A,17.71292,0.11628928,0.11628928,212300.0,65553.0,7.615,0.856,0.035,0.0228,,,,0.69,0.2,0.69,0.69,0.97,2
755144272,0,RD,B,A,48.32525,-0.50711983,-0.50711983,481600.0,111002.0,7.941,0.6067,0.071,0.0618,,,,0.36,0.21,0.39,0.11,0.85,4
1243256254,0,RD,B,A,31.273,0.1263886,0.1263886,331800.0,120335.0,6.537,0.8933,0.0205,0.044,,,,0.86,0.07,0.2,0.96,0.94,2
1980994251,0,EA,A,A,120.49887,-0.8617187,-0.8617187,415500.0,110671.0,6.168,0.8277,0.0221,0.0513,,,,0.95,0.01,0.17,0.86,0.79,2
-154589007,0,EA,B,A,106.55444,-0.8491976,-0.8491976,472900.0,125700.0,7.304,0.6935,0.027,0.1903,0.0,12.43,A,0.89,0.05,0.65,0.82,0.81,1
2429538,0,EA,B,A,42.25669,0.6468306,0.6468306,298100.0,115718.0,5.937,0.9254,0.0139,0.0271,,,,0.68,0.18,0.21,0.86,0.94,2
1018914603,0,EA,A,A,126.65142,0.7558925,0.7558925,494900.0,102604.0,6.506,0.8366,0.0257,0.0256,,,,0.57,0.11,0.21,0.98,0.95,2
-1231535400,0,RD,A,A,5.07122,0.8571806,0.8571806,270100.0,79489.0,7.043,0.8435,0.0174,0.0352,0.0,11.1,A,0.87,0.07,0.72,0.66,0.72,4
1121854886,1,EA,A,A,126.65142,0.7558925,0.7558925,494900.0,102604.0,6.506,0.8366,0.0257,0.0256,,,,,,,,,
-1845689383,0,EA,A,A,112.80986,0.784546,0.784546,597500.0,108986.0,9.063,0.8243,0.0317,0.0946,0.0,13.34,A,0.91,0.04,0.13,0.91,0.75,3
-140658465,0,EA,B,A,85.79615,-0.83949035,-0.83949035,510300.0,131607.0,8.833,0.5322,0.3374,0.0395,,,,0.98,0.01,0.03,0.9,0.67,3
766956326,0,RD,B,A,67.77655,-0.90126383,-0.90126383,495900.0,131875.0,8.034,0.8582,0.0135,0.0657,,,,0.97,0.01,0.13,0.92,0.93,4
1975489361,0,RD,A,A,1648.77302,,,,,,,,,,,,,,,,,
286635059,0,EA,B,A,66.36542,0.7406926,0.7406926,258500.0,67117.0,6.306,0.928,0.016,0.0113,,,,,0.28,0.97,0.3,0.26,E
-864506260,1,EA,B,A,22.10475,-0.9974573,-0.9974573,425300.0,123008.0,6.069,0.8977,0.0218,0.0247,0.0,12.85,A,0.42,0.23,0.68,0.78,0.95,2
634249216,0,EA,A,A,107.74723,0.838937,0.838937,381900.0,64784.0,8.733,0.3106,0.3878,0.0177,,,,0.92,0.01,0.39,0.55,0.33,2
-1382751282,0,EA,A,A,96.20836,0.918433,0.918433,338500.0,108423.0,6.529,0.9201,0.024,0.0225,,,,0.58,0.21,0.45,0.83,0.55,2
-1938605367,0,EA,A,A,41.29101,0.2984335,0.2984335,295400.0,111586.0,6.188,0.7782,0.0925,0.0171,0.0,12.83,A,0.99,0.01,0.36,0.91,0.94,2
-562208765,0,EA,B,A,11.99244,0.88655823,0.88655823,393700.0,110000.0,6.166,0.9154,0.0105,0.0277,0.0,13.59,A,0.9,0.13,0.67,0.73,0.45,1
1048293087,0,RD,B,A,114.30209,0.93821526,0.93821526,372100.0,98359.0,5.263,0.9532,0.0104,0.0094,,,,0.8,0.11,0.28,0.51,0.84,2
163210013,0,EA,B,A,65.41604,-0.6796553,-0.6796553,472200.0,73699.0,10.045,0.1861,0.2114,0.2373,,,,0.59,0.37,0.31,0.74,0.78,3
-1415373514,0,EA,A,A,105.18641,0.8341893,0.8341893,445200.0,96868.0,7.789,0.8375,0.0562,0.0303,,,,0.57,0.26,0.54,0.95,0.53,2
-1751041744,0,EA,B,A,89.75344,0.77766496,0.77766496,581700.0,166156.0,6.346,0.9143,0.01,0.0499,,,,1.0,0.01,0.18,0.98,0.76,2
1804940886,0,EA,A,A,110.10541,-0.67163885,-0.67163885,365400.0,89484.0,7.054,0.7054,0.0613,0.0575,,,,,,,,,
-1695688924,0,EA,B,A,56.779,-0.6421632,-0.6421632,2000000.0,192266.0,6.236,0.6035,0.1564,0.1298,,,,0.91,0.01,0.58,0.54,0.32,2
-1907637296,0,RD,A,A,30.39252,-0.99989337,-0.99989337,330400.0,93819.0,7.301,0.7042,0.0694,0.0636,,,,0.39,0.28,0.46,0.23,0.33,1
71179693,0,RD,A,A,9.45512,0.15259032,0.15259032,208500.0,62736.0,7.952,0.7517,0.0452,0.03,,,,0.46,0.11,0.43,0.41,0.33,2
-195677302,0,EA,A,A,3.03694,0.5915035,0.5915035,298700.0,99966.0,7.028,0.8648,0.0331,0.049,,,,0.65,0.19,0.14,0.76,0.92,2
37759885,0,RD,B,A,10.96378,-0.030870073,-0.030870073,267800.0,92295.0,7.257,0.9255,0.0159,0.0184,1.0,11.7,C,0.88,0.07,0.51,0.8,0.42,2
-1908571403,0,RD,A,A,270.33574,-0.81146616,-0.81146616,396700.0,85504.0,8.291,0.293,0.3767,0.1273,,,,0.19,0.37,0.89,0.15,0.42,L
1495839986,0,RD,A,A,64.74181,-0.741659,-0.741659,678900.0,83951.0,9.542,0.6872,0.0115,0.1696,0.0,17.1,A,0.22,0.39,0.36,0.47,0.38,3
434617395,0,EA,A,A,295.26155,-0.81155,-0.81155,581200.0,119624.0,7.979,0.5786,0.0745,0.1902,,,,1.0,0.01,0.5,0.99,0.73,1
-1970917064,1,ED,A,A,110.12924,-0.7032174,-0.7032174,456000.0,111484.0,7.18,0.8359,0.0252,0.0725,,,,0.89,0.1,0.22,0.69,0.82,2
-1663548147,0,EA,B,A,69.6642,-0.9369914,-0.9369914,586600.0,144491.0,7.871,0.8442,0.0083,0.0677,,,,0.79,0.06,0.22,0.94,0.98,1
1621105790,0,EA,A,A,71.4504,-0.89916635,-0.89916635,631900.0,166450.0,8.362,0.8352,0.0159,0.0952,,,,0.78,0.16,0.1,0.69,0.7,2
-1691457249,0,EA,B,A,9.51755,-0.86478996,-0.86478996,182400.0,70638.0,7.557,0.7964,0.0549,0.0305,,,,0.69,0.17,0.75,0.29,0.88,E
797407203,0,RD,B,A,7.72172,-0.20524816,-0.20524816,218600.0,40803.0,9.109,0.3513,0.3858,0.0728,,,,0.66,0.11,0.57,0.58,0.52,4
-334507446,0,EA,B,A,115.18075,0.79049623,0.79049623,464600.0,92407.0,8.864,0.7515,0.0907,0.0757,,,,0.7,0.11,0.33,0.59,0.76,3
-1363503796,1,EA,A,A,100.60315,-0.845205,-0.845205,784900.0,165030.0,6.663,0.7695,0.0162,0.1519,0.0,12.13,B,0.91,0.11,0.24,0.99,0.88,2
835883587,0,RD,A,A,77.09442,-0.7244764,-0.7244764,580400.0,52052.0,11.275,0.0931,0.6465,0.0303,,,,,,,,,
-442504769,1,RD,A,A,234.73162,-0.83641654,-0.83641654,560500.0,135551.0,5.791,0.9308,0.013,0.031,,,,0.75,0.15,0.18,0.86,0.84,G
-1648197249,0,RD,A,A,906.75233,-0.97939366,-0.97939366,153300.0,65387.0,3.92,0.8786,0.0412,0.0319,,,,0.99,0.13,0.62,0.83,0.17,2
689374246,0,RD,A,A,115.40239,0.8104307,0.8104307,686700.0,118226.0,9.407,0.7291,0.0604,0.0778,0.0,20.5,D,0.29,0.35,0.92,0.45,0.47,F
1308459749,0,EA,B,A,70.50642,0.91485846,0.91485846,316400.0,94083.0,5.311,0.9703,0.0061,0.0071,,,,0.86,0.06,0.19,0.99,0.96,E
-1681309711,0,RD,A,A,104.48115,-0.6877034,-0.6877034,559300.0,149401.0,7.268,0.7859,0.0178,0.1508,,,,0.9,0.07,0.45,0.91,0.84,2
795860136,0,RD,A,A,99.03426,0.9847117,0.9847117,326400.0,82923.0,6.154,0.8762,0.0408,0.0267,,,,0.7,0.27,0.39,0.52,0.38,2
-1389484265,1,EA,B,A,25.80379,0.078949146,0.078949146,381300.0,129888.0,6.672,0.8681,0.0187,0.0684,0.0,12.33,A,0.93,0.08,0.56,0.38,0.37,2
-311912143,0,RD,A,A,9.12328,0.42678413,0.42678413,177800.0,54245.0,7.823,0.5756,0.0854,0.0169,,,,0.67,0.19,0.9,0.38,0.77,2
1449212862,0,RD,A,A,89.23463,-0.98041564,-0.98041564,225700.0,88339.0,6.375,0.8455,0.0339,0.034,1.0,11.48,C,0.86,0.1,0.01,0.98,0.98,2
-429499637,0,EA,B,A,69.7867,0.7697857,0.7697857,222800.0,57924.0,7.214,0.8534,0.0337,0.0138,,,,0.32,0.33,0.5,0.32,0.62,L
-2035050013,0,EA,A,A,105.97423,0.6773988,0.6773988,436100.0,120638.0,6.294,0.9202,0.0094,0.0468,0.0,12.56,A,0.89,0.12,0.26,0.94,0.92,2
1525133042,0,EA,A,A,93.86893,-0.8234906,-0.8234906,484200.0,128750.0,7.866,0.7245,0.1118,0.0789,,,,0.43,0.43,0.79,0.69,0.85,2
236659473,0,EA,B,A,34.02414,-0.17796874,-0.17796874,450800.0,117283.0,7.626,0.8698,0.0169,0.0435,,,,0.77,0.17,0.36,0.39,0.97,2
638293454,0,EA,B,A,115.76114,0.8632516,0.8632516,348800.0,74801.0,8.338,0.9157,0.014,0.0285,0.0,12.99,A,0.71,0.16,0.92,0.92,0.74,2
